date,time,location,airline_operator,flight_no,route,aircraft_type,all_aboard,passengers_aboard,crew_aboard,total_fatalities,passenger_fatalities,crew_fatalities,summary,date_time,country,city,superficie,category,brand,survivors,survival_rate,year,fatality_index
1924-12-24,,"Purley, England",IMPERIAL AIRWAYS,,London - Paris,de Havilland DH-34B,8.0,7.0,1.0,8,7.0,1.0,"Shortly after taking off, witnesses observed a puff of white smoke after which the plane nose-dived into the ground. Crashed due to an unknown mechanical failure and subsiquent stall. Captain Stewart and seven passengers were killed in an attempted forced landing.",,England,Purley,False,passenger,De Havilland,0.0,0.0,1924,1.0
1925-03-22,,"Near Tiflis, Georgia, USSR",ZAKAVIA,,Tiflis - Suchumi,Junkers F-13,5.0,3.0,2.0,5,3.0,2.0,Shortly after take off the plane went out of control and crashed in flames.,,United States,"Near Tiflis, Georgia",False,passenger,Junkers,0.0,0.0,1925,1.0
1925-04-25,,"Alicante, Spain",GRANDS EXPRESS AERIENS,,Alicante - Barcelona - Toulouse,Breguet 14,3.0,1.0,2.0,3,1.0,2.0,"Shortly after takeoff, while flying at a low altitude, in poor visibility, the, aircraft hit a lightning rod, stalled and crashed.",,Spain,Alicante,False,passenger,Breguet Aviation,0.0,0.0,1925,1.0
1925-06-25,,"Landrécies, France",KLM ROYAL DUTCH AIRLINES,,Amsterdam - Paris,Fokker (KLM)  F.III,4.0,3.0,1.0,4,3.0,1.0,"While in a turn in bad weather, the right wing struck trees and the plane crashed. Failure of an aileron in flight.",,France,Landrécies,False,passenger,Fokker,0.0,0.0,1925,1.0
1925-06-26,,"Alicante, Spain",GRANDS EXPRESS AERIENS,,Oran - Alicante,Lioré-et-Olivier LeO H-13,2.0,0.0,2.0,2,0.0,2.0,While attempting to land the seaplane hit a lightning mast and crashed.,,Spain,Alicante,False,passenger,other,0.0,0.0,1925,1.0
1925-07-20,,"Rosas, Spain",LIGNES AERIENNES LATECOERE,,Toulouse - Barcelona,Breguet 14,1.0,0.0,1.0,1,0.0,1.0,Crashed in unknown circumstance.,,Spain,Rosas,False,passenger,Breguet Aviation,0.0,0.0,1925,1.0
1925-07-24,,"Budapest, Hungary",CIDNA,,,Potez IX,1.0,0.0,1.0,1,0.0,1.0,Crashed while attempting to land 10 km from the airport,,Hungary,Budapest,False,passenger,other,0.0,0.0,1925,1.0
1925-09-03,05:30:00,"Caldwell, Ohio",MILITARY - U.S. NAVY,,"Lakehurst, NJ - S.t Louis, MO",Dirigible ZR-1 Shenandoah (airship),43.0,0.0,43.0,14,0.0,14.0,"The Shenandoah was flying over Southern Ohio when she abruptly encountered violent atmospheric conditions (thunderstorms). Powerful air currents buffeted her so severely that her crew was unable to maintain control. Rising rapidly above her pressure height, then falling and rising again, her hull structure was overstressed amidships, breaking the airship in two. Shenandoah's external control car and two engine cars fell free, carrying the dirigible's commanding officer and several other men to their deaths. The stern section came down nearby, while several men were able to fly the bow section to ground as a free balloon. The airship was the first one inflated with helium instead of hydrogen, which may have saved lives since it did not explode when it came apart. The airship was the first one inflated with helium instead of hydrogen, which may have saved lives since it did not explode when it came apart.",1925-09-03 05:30:00,United States,Caldwell,False,military,other,29.0,0.6744186046511628,1925,0.32558139534883723
1925-10-01,,"Mt. Nittany, Ohio",US AERIAL MAIL SERVICE,,New York - San Francisco,De Havilland DH-4,1.0,0.0,1.0,1,0.0,1.0,Crashed into a wooded area on Mt. Nittany in fog and low visibility.,,United States,Mt. Nittany,False,passenger,De Havilland,0.0,0.0,1925,1.0
1925-11-14,,"Nouadhibou, Mauritania",LIGNES AERIENNES LATECOERE,,,Breguet 14,1.0,0.0,1.0,1,0.0,1.0,The pilot suffered sunstroke lost control of the plane and crashed.,,Mauritania,Nouadhibou,False,passenger,Breguet Aviation,0.0,0.0,1925,1.0
1925-11-14,,"Off Boulogne-sur-Mer, France",AIR UNION,,,Farman F-60 Goliath,2.0,,,2,,,,,France,Off Boulogne-sur-Mer,False,passenger,other,0.0,0.0,1925,1.0
1926-02-12,,"Montpelier, Ohio",US AERIAL MAIL SERVICE,,,Curtiss Carrier Pigeon,1.0,0.0,1.0,1,0.0,1.0,"While the mail plane was flying at a low altitude, the  aircraft hit trees and crashed in a wooded area.",,United States,Montpelier,False,passenger,other,0.0,0.0,1926,1.0
1926-03-08,,"Staaken, Germany",DEUTCHE LUFTHANSA,,,Junkers F-13,1.0,0.0,1.0,1,0.0,1.0,While in a training filight the aircraft stalled and crashed while attempting to land.,,Germany,Staaken,False,passenger,Junkers,0.0,0.0,1926,1.0
1926-05-31,,English Channel,AIR UNION,,Paris - Cryodon,Breguet 14,1.0,0.0,1.0,1,0.0,1.0,The mail plane crashed into the English Channel and was never found.,,other,English Channel,True,passenger,Breguet Aviation,0.0,0.0,1926,1.0
1926-07-03,,"Rossaugpt, Czechoslovakia",COMPAGNIE INTERNATIONALE DE NAVIGATION AÉRIENNE,,Paris - Prague - Budapest,Caudron C-61,6.0,4.0,2.0,6,4.0,2.0,Crashed while en route into a mountain in adverse weather conditions. The pilot was flying at too low of an altitude.,,Slovakia,Rossaugpt,False,passenger,other,0.0,0.0,1926,1.0
1926-07-09,09:30:00,"Wolvertem, Belgium",KLM ROYAL DUTCH AIRLINES,,Amsterdam - Rotterdam - Brussels - Paris,Fokker F7,2.0,1.0,1.0,2,1.0,1.0,Crashed into the ground while descending in poor weather.,1926-07-09 09:30:00,Belgium,Wolvertem,False,passenger,Fokker,0.0,0.0,1926,1.0
1926-07-24,,"Juist, Germany",DEUTSCHE LUFTHANSA,,,Junkers F-13,5.0,4.0,1.0,5,4.0,1.0,Crashed under weather related.circumstances.,,Germany,Juist,False,passenger,Junkers,0.0,0.0,1926,1.0
1926-08-18,,"Hurst, Kent, England",AIR UNION,,"Lebourget, France - Croydon, England",Bleriot 155,15.0,13.0,2.0,3,2.0,1.0,The plane made a forced landing at Romney Marsh  in heavy fog.  Engine failure. The pilot initally survived but died a day later.,,England,"Hurst, Kent",False,passenger,other,12.0,0.8,1926,0.2
1926-09-26,,"New York, New York",,,New York - Paris,Sikorsky S-25,5.0,4.0,1.0,2,2.0,0.0,Too much weight caused the landing gear to collapse as the plane took off for Paris on the first trans-Atlantic passenger flight.,,United States,New York,False,passenger,Sikorsky Aircraft Corporation,3.0,0.6,1926,0.4
1926-10-02,15:27:00,"Leigh, Kent, Unied Kingdom",AIR UNION,,Paris - London,Bleriot 155,7.0,5.0,2.0,7,5.0,2.0,"After an engine fire, the pilot attempts to make an emergency landing at Penshurst Airfield but crashed..",1926-10-02 15:27:00,other,"Leigh, Kent",False,passenger,other,0.0,0.0,1926,1.0
1926-10-08,,"Bueren, Germany",DEUTSCHE LUFTHANSA,,,Fokker FG III,4.0,3.0,1.0,4,3.0,1.0,Weather related.,,Germany,Bueren,False,passenger,Fokker,0.0,0.0,1926,1.0
1926-10-21,,English Channel,IMPERIAL AIRWAYS,,Croydon - Paris,Handley Page W-10,12.0,10.0,2.0,0,0.0,0.0,"The plane was on a flight from London to Paris when power was lost to the starboard engine. The aircraft began to lose altitude until it eventually ditched into the sea about 18 miles from the English coast. The plane stayed afloat long enough for the fishing boat Invicta, piloted by Captain Marshall, to rescue all aboard. The plane was named Prince Henry.",,other,English Channel,True,passenger,Handley Page,12.0,1.0,1926,0.0
1926-11-11,08:00:00,"Cape Bojador, Morocco",GRANDS EXPRESS AERIENS,,Casablanca -Dakar,Breguet 14,3.0,3.0,0.0,3,3.0,0.0,"While en route and cruising along the shore, the mail plane's engine failed. The crew made an emergency landing on a beach near Cape Bojador. After the landing, crew was attacked by Maures tribesmen and killed while the aircraft was set on fire and destroyed.",1926-11-11 08:00:00,Morocco,Cape Bojador,False,passenger,Breguet Aviation,0.0,0.0,1926,1.0
1926-12-16,,"Medford, Oregon",PACIFIC AIR TRANSPORT,,,Ryan M-1,1.0,0.0,1.0,1,0.0,1.0,The postal plane crashed into a mountain slope in foggy conditions.,,United States,Medford,False,passenger,other,0.0,0.0,1926,1.0
1927-03-20,,"Rabat, Morocco",GRANDS EXPRESS AERIENS,,Casablanca - Oran,Breguet 14,1.0,0.0,1.0,1,0.0,1.0,Unknown.,,Morocco,Rabat,False,passenger,Breguet Aviation,0.0,0.0,1927,1.0
1927-03-24,,"Tambo, Qld, Australia",QANTAS,,Charleville - Tambo - Blackall,de Havilland DH-9C,3.0,2.0,1.0,3,2.0,1.0,"While attempting to land, the engine failed, the aircraft stalled and crashed.",,Australia,"Tambo, Qld",False,passenger,De Havilland,0.0,0.0,1927,1.0
1927-04-15,,"King Hill, Idaho",VARNEY AIR LINES,,,"SwallowSwallow",1.0,0.0,1.0,1,0.0,1.0,Crashed after an unsuccessful attempt at fly into strong headwinds. The engine quit and the plane nosedived into the ground.,,United States,King Hill,False,passenger,other,0.0,0.0,1927,1.0
1927-04-22,,"Floh, Germany",DEUTSCHE LUFTHANSA,,Charleville - Tambo - Blackall,Fokker FG III,2.0,1.0,1.0,2,1.0,1.0,Crashed following engine failure.,,Germany,Floh,False,passenger,Fokker,0.0,0.0,1927,1.0
1927-04-22,,"Goshen, Indiana",US AERIAL MAIL SERVICE,,,Douglas M-4,1.0,0.0,1.0,1,0.0,1.0,Crashed into a field during a snow storm.,,United States,Goshen,False,passenger,Douglas Aircraft Company,0.0,0.0,1927,1.0
1927-05-02,,"Algiers, Algeria",AIR UNION,,,SPCA Meteore 63,3.0,0.0,3.0,1,0.0,1.0,The three engine seaplane stalled and crashed into the sea shortly after taking off.,,Algeria,Algiers,False,passenger,other,2.0,0.6666666666666667,1927,0.3333333333333333
1927-07-27,,"Amoneburg, Germany",DEUTSCHE LUFTHANSA,,Kassel - Frankfurt,Junkers F-13,5.0,3.0,2.0,5,3.0,2.0,Crashed after experiencing engine failure and attempting to make a forced landing.,,Germany,Amoneburg,False,passenger,Junkers,0.0,0.0,1927,1.0
1927-08-22,08:30:00,"Sevenoaks, England",KLM ROYAL DUTCH AIRLINES,,Croydon - Schiphol,Fokker F-VIII,11.0,9.0,2.0,1,0.0,1.0,"A broken wire led to the partial loss of the the rudder and a crash landing which resulted in the aircraft striking a tree, killing the flight engineer.",1927-08-22 08:30:00,England,Sevenoaks,False,passenger,Fokker,10.0,0.9090909090909091,1927,0.09090909090909091
1927-09-03,,"Willington, Connecticut",COLONIAL AIR TRANSPORT,,,Fokker Universal,1.0,0.0,1.0,1,0.0,1.0,The postal plane crashed for unknown reasons.,,United States,Willington,False,passenger,Fokker,0.0,0.0,1927,1.0
1927-09-17,,"Hadley, New Jersey",REYNOLDS AIRWAYS,,Sightseeing,Fokker F-VII,12.0,11.0,1.0,7,6.0,1.0,The sightseeing plane took off and rose to 400 ft. when the engine failed.  The plane stalled and plunged to the ground in an apple orchard. Engine failure. The pilot was not familiar with the type of aircraft.,,United States,Hadley,False,passenger,Fokker,5.0,0.41666666666666663,1927,0.5833333333333334
1927-09-17,04:05:00,Atlantic Ocean,PRIVATE,,Old Orchad Beach - Rome,Fokker F7,3.0,1.0,2.0,3,1.0,2.0,"While flying 1,000 km east of the Canadian coast, the crew sent a mayday message and the aircraft crashed into the ocean two minutes later. The plane was owned by William Randolph Hearst who financed this nonstop transatlantic flight.",1927-09-17 04:05:00,other,Atlantic Ocean,True,passenger,Fokker,0.0,0.0,1927,1.0
1927-09-23,10:00:00,"Schleiz, Germany",DEUTSCHE LUFTHANSA,,Berlin - Munich,Dornier Merkur,6.0,4.0,2.0,6,4.0,2.0,From an altitude of 500 ft. the plane went out of control and crashed  due to a broken wing strut.,1927-09-23 10:00:00,Germany,Schleiz,False,passenger,Fairchild Dornier,0.0,0.0,1927,1.0
1927-10-06,,"Thies, Mauritania",LIGNES AERIENNES LATECOERE,,Saint Louis - Dakar,Breguet 14,2.0,0.0,2.0,2,0.0,2.0,The plane crashed while attempting to land at Dakar.,,Mauritania,Thies,False,passenger,Breguet Aviation,0.0,0.0,1927,1.0
1927-10-30,,"New Brunswick, New Jersey",COLONIAL AIR TRANSPORT,,,Fairchild FC-2,4.0,3.0,1.0,4,3.0,1.0,Went into a tailspin and crashed into a corn field about 10 km from the airport.,,United States,New Brunswick,False,passenger,Fairchild Dornier,0.0,0.0,1927,1.0
1927-11-08,,"Strasburg, France",CIDNA,,Strasbourg - Paris,Farman F-121 Jabiru,1.0,0.0,1.0,1,0.0,1.0,The mail plane crashed shortly after taking off.,,France,Strasburg,False,passenger,other,0.0,0.0,1927,1.0
1927-11-16,,Over the Gulf of Finland,AERO O-Y,,Tallinn - Helsinki,Junkers F-13,6.0,4.0,2.0,6,4.0,2.0,Crashed in the gulf of Finland and never found.,,Finland,Over the Gulf of Finland,False,passenger,Junkers,0.0,0.0,1927,1.0
1927-11-29,,"Corunna, Indiana",NATIONAL AIR TRANSPORT,,,Douglas M-4,1.0,0.0,1.0,1,0.0,1.0,The postal plane crashed at night in poor weather.,,United States,Corunna,False,passenger,Douglas Aircraft Company,0.0,0.0,1927,1.0
1927-12-28,,"Almeria, Spain",AEROPOSTALE,,Dakar - Casablanca - Alicante - Perpignan - Toulouse,Breguet 14,1.0,0.0,1.0,1,0.0,1.0,A fire erupted aboard the mail plane while en route and crashed.,,Spain,Almeria,False,passenger,Breguet Aviation,0.0,0.0,1927,1.0
1927-12-31,,"Near Marseille,France",LATECOERE AIRLINES,,Test flight,Latécoère 23 (flying boat),5.0,0.0,5.0,5,0.0,5.0,"Suffered structural failure at an altitude of 1,000 ft.",,France,Near Marseille,False,passenger,other,0.0,0.0,1927,1.0
1928-01-08,,"Near Canajoharie, New York",COLONIAL WESTERN AIRLINES,,Minola - Albany - Buffalo,Fairchild FC-2,3.0,1.0,2.0,3,1.0,2.0,Became lost in dense fog and flew into trees in the Mohawk Valley while proceeding to Buffalo..,,United States,Near Canajoharie,False,passenger,Fairchild Dornier,0.0,0.0,1928,1.0
1928-01-16,,"Solis, Uruguay",AEROPOSTALE,F-AIKG,Buenos Aires - Montevideo,Latecoere 25,2.0,0.0,2.0,2,0.0,2.0,The wing on the mail plane detached from the aircraft and crashed into the sea.,,Uruguay,Solis,False,passenger,other,0.0,0.0,1928,1.0
1928-01-22,,"L'Hospitalet, Ariège",AEROPOSTALE,,Toulouse - Perpignan - Alicante - Casablanca - Dakar,Breguet 14,1.0,0.0,1.0,1,0.0,1.0,Crashed after experiencing mechanical difficulties.,,other,L'Hospitalet,False,passenger,Breguet Aviation,0.0,0.0,1928,1.0
1928-01-22,,"Tarragona, Spain",AEROPOSTALE,,Casablanca - Alicante - Perpignan - Toulouse,Breguet 14,2.0,0.0,2.0,2,0.0,2.0,Crashed in unknown circumstances.,,Spain,Tarragona,False,passenger,Breguet Aviation,0.0,0.0,1928,1.0
1928-01-27,,"Almeria, Spain",AEROPOSTALE,,Casablanca - Alicante - Perpignan - Toulouse,Breguet 14,1.0,0.0,1.0,1,0.0,1.0,After experiencing turbulence the pilot's seat belt broke and ejecting the pilot.,,Spain,Almeria,False,passenger,Breguet Aviation,0.0,0.0,1928,1.0
1928-02-26,,"Marquette, Nebraska",BOEING AIR TRANSPORT,,,Boeing 40,2.0,1.0,1.0,1,1.0,0.0,The air mail plane crashed into a grove of cottonwood trees and burned. Businessman F.H. Craig was killed and pilot Frank Yegar injured. The pilot descended in altitude due to air pockets.The plane then ran into an air pocket that brought the plane down into the grove of trees.,,United States,Marquette,False,passenger,Boeing,1.0,0.5,1928,0.5
1928-03-11,,"Off Cape Griz Nez, France",AIR UNION,,Paris - Croydon,Farman F-60 Goliath,2.0,0.0,2.0,2,0.0,2.0,Crashed into the sea while delivering mail in poor weather.,,France,Off Cape Griz Nez,False,passenger,other,0.0,0.0,1928,1.0
1928-04-17,,"Federal, Wyoming",BOEING AIR TRANSPORT,,,Boeing 40,2.0,1.0,1.0,1,1.0,0.0,Spatial disorientation after entering a snowstorm.,,United States,Federal,False,passenger,Boeing,1.0,0.5,1928,0.5
1928-04-19,,"Minuesa, Spain",IBERIA AIRLINES,,Barcelona - Madrid,Rohrbach Roland,9.0,7.0,2.0,9,7.0,2.0,Crashed into a field after getting lost in fog.,,Spain,Minuesa,False,passenger,other,0.0,0.0,1928,1.0
1928-05-07,,"Florianopolis, BrazilFlorianopolis, BrazilFlorianopolis, Brazil",AEROPOSTALE,,,Latecoere 26,5.0,3.0,2.0,1,1.0,0.0,An in flight fire caused he pilot to lose control and crash in a field after which a fire erupted.,,Brazil,"Florianopolis, BrazilFlorianopolis, BrazilFlorianopolis",False,passenger,other,4.0,0.8,1928,0.2
1928-05-12,,"Dearborn, Minnesota",FORD AIR FREIGHT INC.,,Dearborn - Buffalo,Ford 4,2.0,0.0,2.0,2,0.0,2.0,The cargo plane crashed on it’s inaugural flight. The pilot tried to become airborne without sufficient speed.,,United States,Dearborn,False,passenger,other,0.0,0.0,1928,1.0
1928-05-26,,"Radevormwald, Germany",DEUTSCHE LUFTHANSA,,Essen - Dortmund - Frankfurt,Junkers F-13,5.0,4.0,1.0,3,2.0,1.0,"After taking off and encountering fog, the pilot decided to  to make a precautionary landing in a field but t hit a cow, crashed and burned. Pilot error.",,Germany,Radevormwald,False,passenger,Junkers,2.0,0.4,1928,0.6
1928-06-14,,"Frankfurt, Germany",DEUTSCHE LUFTHANSA,,,AEGK,5.0,4.0,1.0,5,4.0,1.0,"The ""Viper"" crashed for unknown reasons.",,Germany,Frankfurt,False,passenger,other,0.0,0.0,1928,1.0
1928-06-22,,"Lebo, Kansas",NATIONAL AIR TRANSPORT,,Chicago - Dallas,Douglas M-4,1.0,0.0,1.0,1,0.0,1.0,The mail plane flew into tornado like winds and crashed in a field.,,United States,Lebo,False,passenger,Douglas Aircraft Company,0.0,0.0,1928,1.0
1928-07-10,,Over the Gulf of Finland,AERO O-Y,,Tallinn - Helsinki,Junkers F-13,6.0,4.0,2.0,6,4.0,2.0,Crashed under unknown circumstances,,Finland,Over the Gulf of Finland,False,passenger,Junkers,0.0,0.0,1928,1.0
1928-07-13,,"Purley, England",IMPERIAL AIRWAYS,,Testing,Vickers 74 Vulcan,6.0,5.0,1.0,4,4.0,0.0,"After the aircraft had climbed to 800 feet it disappeared from view of the airport in a south-west direction. The aircraft crashed into a market garden near Leigh Cottage on Woodcote Road, it was seen by residents flying low over the roof tops with the engine evidently in difficulties. The aircraft crashed into a potato field, the pilot in an open cockpit clambered clear and helped one of the passengers from the enclosed cabin free. The aircraft burst into flames and it was not possible to rescue the other passengers.",,England,Purley,False,passenger,Vickers,2.0,0.33333333333333337,1928,0.6666666666666666
1928-07-24,14:48:00,"Waalhaven, Netherlands",KLM ROYAL DUTCH AIRLINES,,Sightseeing over Rotterdam,Fokker (KLM) F.III,6.0,5.0,1.0,1,1.0,0.0,"The plane became airborne in a stalled condition, hit a shipsmast and crashed into the Waalhaven.",1928-07-24 14:48:00,Netherlands,Waalhaven,False,passenger,Fokker,5.0,0.8333333333333334,1928,0.16666666666666666
1928-08-25,,"Near Port Townsend, BC, Canada",BRITISH COLUMBIA AIRWAYS,,Victoria - Seattle,Ford 4-AT-B Tri Motor,7.0,5.0,2.0,7,5.0,2.0,Crashed into Puget Sound in dense fog 12 miles off Port Townsend.  Considered the first Canadian air disaster.,,Canada,"Near Port Townsend, BC",False,passenger,other,0.0,0.0,1928,1.0
1928-09-02,,"Toul, France",CIDNA,,Toul - Clermont-Ferrand,Bleriot Spad 33,5.0,2.0,3.0,5,2.0,3.0,"After taking off the engine failed, the plane stalled and crashed.",,France,Toul,False,passenger,other,0.0,0.0,1928,1.0
1928-09-04,,"Adelaide Hills, Australia",QANTAS,,Adelaide - Longreach,de Havilland DH.50J,2.0,0.0,2.0,1,0.0,1.0,"Following the conclusion of an aerial tour carrying Sir John Salmond, the aircraft departed Adelaide piloted by C. W. A. Scott with an engineer as passenger. Control was lost in the cloud during an attempt to cross the Adelaide Hills; the aircraft encounted bad weather, crashed and caught fire.",,Australia,Adelaide Hills,False,passenger,De Havilland,1.0,0.5,1928,0.5
